Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min
2719,543.0,0.0,4000.0,4.0,1000.0,2719000.0,0.09999999999999999,294.19870970982936,294.19870970982936,0.0,5429.429080724716,672.2261489300422,672.2261489300422,0.0,,,,,,,,,,,,,28.4244498394,8.86680849203,49.860753065,1.92780299709,,,,,,,,,,,,,,,,,,,,,,,,
2720,543.0,0.0,5000.0,5.0,1000.0,2720000.0,0.09999999999999999,410.7719798172321,410.7719798172321,0.0,5430.631223917007,,,,,,,,,,,,,,,,41.8387169858,16.8324399574,72.9376416337,-7.6921111519,,,,,,,,,,,,,,,,,,,,,,,,
2721,544.0,0.0,1000.0,1.0,1000.0,2721000.0,0.09999999999999999,334.9190174091536,334.9190174091536,0.0,5434.540587902069,658.4011963005262,658.4011963005262,0.0,,,,,,,,,,,,,30.3886998358,11.4298288971,54.6078983703,-1.1385887844,,,,,,,,,,,,,,,,,,,,,,,,
2722,544.0,0.0,2000.0,2.0,1000.0,2722000.0,0.09999999999999999,,,0.0,5436.846923351288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723,544.0,0.0,3000.0,3.0,1000.0,2723000.0,0.09999999999999999,163.33345532744016,163.33345532744016,0.0,5438.07209944725,714.5282860529132,714.5282860529132,0.0,,,,,,,,,,,,,18.9913241007,12.8112857574,36.2631886032,-32.6442531001,,,,,,,,,,,,,,,,,,,,,,,,
2724,544.0,0.0,4000.0,4.0,1000.0,2724000.0,0.09999999999999999,,,0.0,5440.332813501358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725,544.0,0.0,5000.0,5.0,1000.0,2725000.0,0.09999999999999999,297.22135548174674,297.22135548174674,0.0,5441.550865650177,610.8210927449245,610.8210927449245,0.0,,,,,,,,,,,,,27.2159733861,12.1124784813,54.8799925717,-1.61903926228,,,,,,,,,,,,,,,,,,,,,,,,
2726,545.0,0.0,1000.0,1.0,1000.0,2726000.0,0.09999999999999999,,,0.0,5445.384574174881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727,545.0,0.0,2000.0,2.0,1000.0,2727000.0,0.09999999999999999,415.14830983110306,415.14830983110306,0.0,5446.613491535187,700.0556967839616,700.0556967839616,0.0,,,,,,,,,,,,,39.0746149417,10.0073330789,58.2865756177,1.75239398281,,,,,,,,,,,,,,,,,,,,,,,,
2728,545.0,0.0,3000.0,3.0,1000.0,2728000.0,0.09999999999999999,,,0.0,5448.7004318237305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2729,545.0,0.0,4000.0,4.0,1000.0,2729000.0,0.09999999999999999,339.7070549424189,339.7070549424189,0.0,5449.792944192886,619.557540426268,619.557540426268,0.0,,,,,,,,,,,,,32.6720301701,11.9585096176,62.0182136101,1.56034996242,,,,,,,,,,,,,,,,,,,,,,,,
2730,545.0,0.0,5000.0,5.0,1000.0,2730000.0,0.09999999999999999,387.6162708884314,387.6162708884314,0.0,5450.877262830734,,,,,,,,,,,,,,,,34.2671443987,15.8227778394,64.24662329,-0.684751136797,,,,,,,,,,,,,,,,,,,,,,,,
2731,546.0,0.0,1000.0,1.0,1000.0,2731000.0,0.09999999999999999,469.1147699736693,469.1147699736693,0.0,5454.517404317856,798.2705468861895,798.2705468861895,0.0,,,,,,,,,,,,,42.078649041,9.56213073807,59.4232239677,0.365393040736,,,,,,,,,,,,,,,,,,,,,,,,
2732,546.0,0.0,2000.0,2.0,1000.0,2732000.0,0.09999999999999999,,,0.0,5456.807051181793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733,546.0,0.0,3000.0,3.0,1000.0,2733000.0,0.09999999999999999,396.44643595907553,396.44643595907553,0.0,5457.890189409256,692.2795978389432,692.2795978389432,0.0,,,,,,,,,,,,,37.80312666,15.7921266775,67.7946294824,-0.273607611451,,,,,,,,,,,,,,,,,,,,,,,,
2734,546.0,0.0,4000.0,4.0,1000.0,2734000.0,0.09999999999999999,,,0.0,5460.015028476715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735,546.0,0.0,5000.0,5.0,1000.0,2735000.0,0.09999999999999999,391.93346996360543,391.93346996360543,0.0,5461.165135383606,755.3098664856168,755.3098664856168,0.0,,,,,,,,,,,,,35.5816817752,11.598306576,53.3476698761,1.08594709378,,,,,,,,,,,,,,,,,,,,,,,,
2736,547.0,0.0,1000.0,1.0,1000.0,2736000.0,0.09999999999999999,,,0.0,5465.17059469223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737,547.0,0.0,2000.0,2.0,1000.0,2737000.0,0.09999999999999999,404.1518814940883,404.1518814940883,0.0,5466.31662940979,676.7887957931736,676.7887957931736,0.0,,,,,,,,,,,,,37.3996651904,8.41241532383,56.8083950768,1.76892157179,,,,,,,,,,,,,,,,,,,,,,,,
2738,547.0,0.0,3000.0,3.0,1000.0,2738000.0,0.09999999999999999,,,0.0,5468.323782205582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739,547.0,0.0,4000.0,4.0,1000.0,2739000.0,0.09999999999999999,428.3935459898239,428.3935459898239,0.0,5469.393453359604,760.1167303402237,760.1167303402237,0.0,,,,,,,,,,,,,38.0114878498,12.1952909985,68.4555396774,-0.290252219399,,,,,,,,,,,,,,,,,,,,,,,,
2740,547.0,0.0,5000.0,5.0,1000.0,2740000.0,0.09999999999999999,399.70446849044595,399.70446849044595,0.0,5470.446634054184,,,,,,,,,,,,,,,,36.9121118583,9.21013215507,53.2420645612,0.903437976782,,,,,,,,,,,,,,,,,,,,,,,,
2741,548.0,0.0,1000.0,1.0,1000.0,2741000.0,0.09999999999999999,204.01514352174755,204.01514352174755,0.0,5473.881353139877,629.0546466608015,629.0546466608015,0.0,,,,,,,,,,,,,17.7159379178,25.2150575305,51.0260919994,-44.5377965666,,,,,,,,,,,,,,,,,,,,,,,,
2742,548.0,0.0,2000.0,2.0,1000.0,2742000.0,0.09999999999999999,,,0.0,5475.876486301422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743,548.0,0.0,3000.0,3.0,1000.0,2743000.0,0.09999999999999999,392.4654528529718,392.4654528529718,0.0,5476.939873933792,622.2524785408431,622.2524785408431,0.0,,,,,,,,,,,,,35.5880213376,11.7688683367,61.6556587175,0.920342223511,,,,,,,,,,,,,,,,,,,,,,,,
2744,548.0,0.0,4000.0,4.0,1000.0,2744000.0,0.09999999999999999,,,0.0,5478.92635178566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745,548.0,0.0,5000.0,5.0,1000.0,2745000.0,0.09999999999999999,349.35637531393644,349.35637531393644,0.0,5480.007291555405,644.6161091602809,644.6161091602809,0.0,,,,,,,,,,,,,35.5936361046,16.3684454384,64.8657216095,-6.64645023478,,,,,,,,,,,,,,,,,,,,,,,,
2746,549.0,0.0,1000.0,1.0,1000.0,2746000.0,0.09999999999999999,,,0.0,5483.521784543991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747,549.0,0.0,2000.0,2.0,1000.0,2747000.0,0.09999999999999999,402.9767118112786,402.9767118112786,0.0,5484.6052532196045,703.5500521332015,703.5500521332015,0.0,,,,,,,,,,,,,34.9725620373,13.0249364857,70.128795576,-4.92819623799,,,,,,,,,,,,,,,,,,,,,,,,
2748,549.0,0.0,3000.0,3.0,1000.0,2748000.0,0.09999999999999999,,,0.0,5486.626877784729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749,549.0,0.0,4000.0,4.0,1000.0,2749000.0,0.09999999999999999,325.2408987742977,325.2408987742977,0.0,5487.715669155121,722.009110299538,722.009110299538,0.0,,,,,,,,,,,,,27.560813936,16.9550694589,58.5255580675,-10.3706078369,,,,,,,,,,,,,,,,,,,,,,,,
2750,549.0,0.0,5000.0,5.0,1000.0,2750000.0,0.09999999999999999,396.4381010699127,396.4381010699127,0.0,5488.7853145599365,,,,,,,,,,,,,,,,34.8074254115,10.3637977997,56.2813635922,1.8476064499,,,,,,,,,,,,,,,,,,,,,,,,
2751,550.0,0.0,1000.0,1.0,1000.0,2751000.0,0.09999999999999999,395.316587331193,395.316587331193,0.0,5492.288437366486,681.6248345125139,681.6248345125139,0.0,,,,,,,,,,,,,36.6483015846,13.5222851373,60.671111047,0.933055892965,,,,,,,,,,,,,,,,,,,,,,,,
2752,550.0,0.0,2000.0,2.0,1000.0,2752000.0,0.09999999999999999,,,0.0,5494.325756311417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,550.0,0.0,3000.0,3.0,1000.0,2753000.0,0.09999999999999999,386.70436923559134,386.70436923559134,0.0,5495.409548521042,-560.2451374896144,-560.2451374896144,0.0,,,,,,,,,,,,,34.2124627354,13.1621098572,54.491924352,-4.62465406017,,,,,,,,,,,,,,,,,,,,,,,,
2754,550.0,0.0,4000.0,4.0,1000.0,2754000.0,0.09999999999999999,,,0.0,5497.409601211548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,550.0,0.0,5000.0,5.0,1000.0,2755000.0,0.09999999999999999,373.7191150906672,373.7191150906672,0.0,5498.457727193832,713.7545443036897,713.7545443036897,0.0,,,,,,,,,,,,,34.8127413806,16.0619091862,66.9240455298,-4.33169321871,,,,,,,,,,,,,,,,,,,,,,,,
2756,551.0,0.0,1000.0,1.0,1000.0,2756000.0,0.09999999999999999,,,0.0,5501.973033189774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757,551.0,0.0,2000.0,2.0,1000.0,2757000.0,0.09999999999999999,289.38613431270755,289.38613431270755,0.0,5503.050874948502,774.8711857390595,774.8711857390595,0.0,,,,,,,,,,,,,25.0840353257,12.7671486606,49.1573560597,-4.85890737398,,,,,,,,,,,,,,,,,,,,,,,,
2758,551.0,0.0,3000.0,3.0,1000.0,2758000.0,0.09999999999999999,,,0.0,5505.0514578819275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759,551.0,0.0,4000.0,4.0,1000.0,2759000.0,0.09999999999999999,237.01049626796225,237.01049626796225,0.0,5506.135159492493,694.0871988286822,694.0871988286822,0.0,,,,,,,,,,,,,20.1407101914,23.274343165,46.508940763,-49.6268272422,,,,,,,,,,,,,,,,,,,,,,,,
2760,551.0,0.0,5000.0,5.0,1000.0,2760000.0,0.09999999999999999,377.6441368709721,377.6441368709721,0.0,5507.240908384323,,,,,,,,,,,,,,,,35.2555018797,13.4037964468,57.7549697797,-10.0434775034,,,,,,,,,,,,,,,,,,,,,,,,
2761,552.0,0.0,1000.0,1.0,1000.0,2761000.0,0.09999999999999999,355.7864564684124,355.7864564684124,0.0,5510.834764242172,694.4840164883598,694.4840164883598,0.0,,,,,,,,,,,,,33.1437909619,12.0704704828,58.1003937286,-1.78204343804,,,,,,,,,,,,,,,,,,,,,,,,
2762,552.0,0.0,2000.0,2.0,1000.0,2762000.0,0.09999999999999999,,,0.0,5512.875884771347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2763,552.0,0.0,3000.0,3.0,1000.0,2763000.0,0.09999999999999999,466.14128474708355,466.14128474708355,0.0,5513.928511142731,798.5014210124243,798.5014210124243,0.0,,,,,,,,,,,,,43.2129512428,22.1443282774,72.800131664,-13.3536998345,,,,,,,,,,,,,,,,,,,,,,,,
2764,552.0,0.0,4000.0,4.0,1000.0,2764000.0,0.09999999999999999,,,0.0,5515.947471857071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2765,552.0,0.0,5000.0,5.0,1000.0,2765000.0,0.09999999999999999,318.93276283189596,318.93276283189596,0.0,5517.008892536163,149.31062158605127,149.31062158605127,0.0,,,,,,,,,,,,,29.5916035195,15.1664933831,63.999964104,1.55013055631,,,,,,,,,,,,,,,,,,,,,,,,
2766,553.0,0.0,1000.0,1.0,1000.0,2766000.0,0.09999999999999999,,,0.0,5520.765632867813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,553.0,0.0,2000.0,2.0,1000.0,2767000.0,0.09999999999999999,325.213223297352,325.213223297352,0.0,5521.89552116394,646.9017632158149,646.9017632158149,0.0,,,,,,,,,,,,,32.1411086545,12.4305219781,51.8045761081,-3.09963844502,,,,,,,,,,,,,,,,,,,,,,,,
2768,553.0,0.0,3000.0,3.0,1000.0,2768000.0,0.09999999999999999,,,0.0,5523.904082298279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769,553.0,0.0,4000.0,4.0,1000.0,2769000.0,0.09999999999999999,349.06184600739414,349.06184600739414,0.0,5525.018218994141,659.6819451361381,659.6819451361381,0.0,,,,,,,,,,,,,34.5292641828,15.6856050767,61.1493659489,0.255079314236,,,,,,,,,,,,,,,,,,,,,,,,
2770,553.0,0.0,5000.0,5.0,1000.0,2770000.0,0.09999999999999999,367.07715555768715,367.07715555768715,0.0,5526.081192731857,,,,,,,,,,,,,,,,35.9571391409,15.8922900076,61.3135304493,-0.457500027916,,,,,,,,,,,,,,,,,,,,,,,,
2771,554.0,0.0,1000.0,1.0,1000.0,2771000.0,0.09999999999999999,249.19591666449497,249.19591666449497,0.0,5529.687536239624,704.9534473519951,704.9534473519951,0.0,,,,,,,,,,,,,18.5961284049,32.2065231873,66.9650230957,-53.0809190519,,,,,,,,,,,,,,,,,,,,,,,,
2772,554.0,0.0,2000.0,2.0,1000.0,2772000.0,0.09999999999999999,,,0.0,5531.693319797516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773,554.0,0.0,3000.0,3.0,1000.0,2773000.0,0.09999999999999999,362.08673546239055,362.08673546239055,0.0,5532.762698888779,669.0846727179735,669.0846727179735,0.0,,,,,,,,,,,,,32.7516549032,12.0511273556,56.9807382838,-1.27685538795,,,,,,,,,,,,,,,,,,,,,,,,
2774,554.0,0.0,4000.0,4.0,1000.0,2774000.0,0.09999999999999999,,,0.0,5534.793254375458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775,554.0,0.0,5000.0,5.0,1000.0,2775000.0,0.09999999999999999,375.98260254775374,375.98260254775374,0.0,5535.869389772415,623.4206313058723,623.4206313058723,0.0,,,,,,,,,,,,,33.5793842034,17.8446964587,74.8113717301,-1.96771838435,,,,,,,,,,,,,,,,,,,,,,,,
2776,555.0,0.0,1000.0,1.0,1000.0,2776000.0,0.09999999999999999,,,0.0,5539.420891523361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777,555.0,0.0,2000.0,2.0,1000.0,2777000.0,0.09999999999999999,299.37377275473597,299.37377275473597,0.0,5540.487891197205,796.0465869712343,796.0465869712343,0.0,,,,,,,,,,,,,29.3687613349,12.1579713102,61.8968244206,-6.61863035114,,,,,,,,,,,,,,,,,,,,,,,,
2778,555.0,0.0,3000.0,3.0,1000.0,2778000.0,0.09999999999999999,,,0.0,5542.544502258301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779,555.0,0.0,4000.0,4.0,1000.0,2779000.0,0.09999999999999999,376.5803088607839,376.5803088607839,0.0,5543.640092849731,652.1902089924229,652.1902089924229,0.0,,,,,,,,,,,,,34.3763756434,13.3626434137,70.2663433069,0.474432303125,,,,,,,,,,,,,,,,,,,,,,,,
2780,555.0,0.0,5000.0,5.0,1000.0,2780000.0,0.09999999999999999,301.17518156780505,301.17518156780505,0.0,5544.73633646965,,,,,,,,,,,,,,,,26.5647403701,10.8263235451,47.3871169772,-0.484472540435,,,,,,,,,,,,,,,,,,,,,,,,
2781,556.0,0.0,1000.0,1.0,1000.0,2781000.0,0.09999999999999999,95.97562784751617,95.97562784751617,0.0,5548.421126842499,675.1532206195211,675.1532206195211,0.0,,,,,,,,,,,,,6.94893067863,30.8127698571,64.9709789949,-42.9160021564,,,,,,,,,,,,,,,,,,,,,,,,
2782,556.0,0.0,2000.0,2.0,1000.0,2782000.0,0.09999999999999999,,,0.0,5550.406233072281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783,556.0,0.0,3000.0,3.0,1000.0,2783000.0,0.09999999999999999,316.2843092382094,316.2843092382094,0.0,5551.498699188232,705.0266023377155,705.0266023377155,0.0,,,,,,,,,,,,,29.2547407592,14.2501916032,55.0677795858,-4.47232188394,,,,,,,,,,,,,,,,,,,,,,,,
2784,556.0,0.0,4000.0,4.0,1000.0,2784000.0,0.09999999999999999,,,0.0,5553.490993738174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,556.0,0.0,5000.0,5.0,1000.0,2785000.0,0.09999999999999999,353.49779673407767,353.49779673407767,0.0,5554.5705535411835,647.6620886424901,647.6620886424901,0.0,,,,,,,,,,,,,30.975725237,10.1835953937,54.7003950909,-0.136371874257,,,,,,,,,,,,,,,,,,,,,,,,
2786,557.0,0.0,1000.0,1.0,1000.0,2786000.0,0.09999999999999999,,,0.0,5558.21169090271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787,557.0,0.0,2000.0,2.0,1000.0,2787000.0,0.09999999999999999,381.8563385342663,381.8563385342663,0.0,5559.2839615345,712.8149737526893,712.8149737526893,0.0,,,,,,,,,,,,,33.797944946,10.8824378056,57.6551848829,2.08370039117,,,,,,,,,,,,,,,,,,,,,,,,
2788,557.0,0.0,3000.0,3.0,1000.0,2788000.0,0.09999999999999999,,,0.0,5561.2639400959015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789,557.0,0.0,4000.0,4.0,1000.0,2789000.0,0.09999999999999999,252.87714211605078,252.87714211605078,0.0,5562.515555143356,639.7819378610685,639.7819378610685,0.0,,,,,,,,,,,,,29.8692005526,22.6044684538,58.652438532,-51.2361767909,,,,,,,,,,,,,,,,,,,,,,,,
2790,557.0,0.0,5000.0,5.0,1000.0,2790000.0,0.09999999999999999,483.37130243407256,483.37130243407256,0.0,5563.904849052429,,,,,,,,,,,,,,,,43.5114399274,13.4501992439,69.5037373375,0.624409028832,,,,,,,,,,,,,,,,,,,,,,,,
2791,558.0,0.0,1000.0,1.0,1000.0,2791000.0,0.09999999999999999,364.4422404076944,364.4422404076944,0.0,5567.854133844376,659.0352264116258,659.0352264116258,0.0,,,,,,,,,,,,,32.2571251372,13.6966739527,60.3253729413,-0.61027299037,,,,,,,,,,,,,,,,,,,,,,,,
2792,558.0,0.0,2000.0,2.0,1000.0,2792000.0,0.09999999999999999,,,0.0,5570.011632204056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793,558.0,0.0,3000.0,3.0,1000.0,2793000.0,0.09999999999999999,377.71622615236805,377.71622615236805,0.0,5571.160526037216,696.9979710966592,696.9979710966592,0.0,,,,,,,,,,,,,35.1242510215,11.6637069541,64.6345560499,0.515055714113,,,,,,,,,,,,,,,,,,,,,,,,
2794,558.0,0.0,4000.0,4.0,1000.0,2794000.0,0.09999999999999999,,,0.0,5573.347198486328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795,558.0,0.0,5000.0,5.0,1000.0,2795000.0,0.09999999999999999,317.1198871969409,317.1198871969409,0.0,5574.522111654282,687.5960293357418,687.5960293357418,0.0,,,,,,,,,,,,,31.1255215563,12.3769598954,65.4268964343,-0.109265719845,,,,,,,,,,,,,,,,,,,,,,,,
2796,559.0,0.0,1000.0,1.0,1000.0,2796000.0,0.09999999999999999,,,0.0,5578.206568241119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797,559.0,0.0,2000.0,2.0,1000.0,2797000.0,0.09999999999999999,355.28595747072563,355.28595747072563,0.0,5579.418158531189,692.8841268558982,692.8841268558982,0.0,,,,,,,,,,,,,32.9796201015,17.1468969709,64.3641024721,-4.61399140503,,,,,,,,,,,,,,,,,,,,,,,,
2798,559.0,0.0,3000.0,3.0,1000.0,2798000.0,0.09999999999999999,,,0.0,5581.524312734604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799,559.0,0.0,4000.0,4.0,1000.0,2799000.0,0.09999999999999999,238.69994783842435,238.69994783842435,0.0,5582.7617926597595,652.091475299513,652.091475299513,0.0,,,,,,,,,,,,,21.3061022271,7.2272793539,41.5618119829,0.0140856609338,,,,,,,,,,,,,,,,,,,,,,,,
2800,559.0,0.0,5000.0,5.0,1000.0,2800000.0,0.09999999999999999,379.635458327023,379.635458327023,0.0,5583.991186380386,,,,,,,,,,,,,,,,35.0782474883,11.5644900055,55.4903645558,-2.80192547828,,,,,,,,,,,,,,,,,,,,,,,,
2801,560.0,0.0,1000.0,1.0,1000.0,2801000.0,0.09999999999999999,365.68603966249066,365.68603966249066,0.0,5588.131666183472,647.9669214169194,647.9669214169194,0.0,,,,,,,,,,,,,31.8437610785,13.527599457,50.5862100255,0.116727510793,,,,,,,,,,,,,,,,,,,,,,,,
2802,560.0,0.0,2000.0,2.0,1000.0,2802000.0,0.09999999999999999,,,0.0,5590.216784477234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803,560.0,0.0,3000.0,3.0,1000.0,2803000.0,0.09999999999999999,443.67165220267884,443.67165220267884,0.0,5591.320967912674,-13.260811004342308,-13.260811004342308,0.0,,,,,,,,,,,,,42.2473144298,11.9248841081,67.0030243125,0.0288459069469,,,,,,,,,,,,,,,,,,,,,,,,
2804,560.0,0.0,4000.0,4.0,1000.0,2804000.0,0.09999999999999999,,,0.0,5593.3889446258545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805,560.0,0.0,5000.0,5.0,1000.0,2805000.0,0.09999999999999999,249.99144235695903,249.99144235695903,0.0,5594.4946303367615,658.3453305137655,658.3453305137655,0.0,,,,,,,,,,,,,20.7844116657,13.1616800213,50.7900568305,-18.4329764931,,,,,,,,,,,,,,,,,,,,,,,,
2806,561.0,0.0,1000.0,1.0,1000.0,2806000.0,0.09999999999999999,,,0.0,5598.121956825256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,561.0,0.0,2000.0,2.0,1000.0,2807000.0,0.09999999999999999,318.0337946225155,318.0337946225155,0.0,5599.210963010788,659.5652113705036,659.5652113705036,0.0,,,,,,,,,,,,,27.2744533846,14.8665952448,52.8775262521,-4.80189861015,,,,,,,,,,,,,,,,,,,,,,,,
2808,561.0,0.0,3000.0,3.0,1000.0,2808000.0,0.09999999999999999,,,0.0,5601.2470688819885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809,561.0,0.0,4000.0,4.0,1000.0,2809000.0,0.09999999999999999,264.64276861527395,264.64276861527395,0.0,5602.339156627655,516.9459194880494,516.9459194880494,0.0,,,,,,,,,,,,,23.4696427732,10.9340639654,53.4732045009,-0.757230200289,,,,,,,,,,,,,,,,,,,,,,,,
2810,561.0,0.0,5000.0,5.0,1000.0,2810000.0,0.09999999999999999,368.60794416460493,368.60794416460493,0.0,5603.398849964142,,,,,,,,,,,,,,,,34.1165972321,11.8263148621,57.0442701999,-0.154412211192,,,,,,,,,,,,,,,,,,,,,,,,
2811,562.0,0.0,1000.0,1.0,1000.0,2811000.0,0.09999999999999999,320.0281327501398,320.0281327501398,0.0,5607.059369564056,639.3080912402675,639.3080912402675,0.0,,,,,,,,,,,,,30.651079772,16.647143698,64.4742992664,-3.89390632503,,,,,,,,,,,,,,,,,,,,,,,,
2812,562.0,0.0,2000.0,2.0,1000.0,2812000.0,0.09999999999999999,,,0.0,5609.113207817078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813,562.0,0.0,3000.0,3.0,1000.0,2813000.0,0.09999999999999999,331.3523782093724,331.3523782093724,0.0,5610.239104270935,670.5803499444548,670.5803499444548,0.0,,,,,,,,,,,,,29.4515605993,11.8100992928,55.8726925219,1.29835000183,,,,,,,,,,,,,,,,,,,,,,,,
2814,562.0,0.0,4000.0,4.0,1000.0,2814000.0,0.09999999999999999,,,0.0,5612.32581782341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815,562.0,0.0,5000.0,5.0,1000.0,2815000.0,0.09999999999999999,467.36602358614556,467.36602358614556,0.0,5613.409107685089,727.3442386951889,727.3442386951889,0.0,,,,,,,,,,,,,42.2758506041,13.34366184,70.7752782026,0.694478819137,,,,,,,,,,,,,,,,,,,,,,,,
2816,563.0,0.0,1000.0,1.0,1000.0,2816000.0,0.09999999999999999,,,0.0,5617.19711971283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817,563.0,0.0,2000.0,2.0,1000.0,2817000.0,0.09999999999999999,323.0239462344369,323.0239462344369,0.0,5618.341923236847,688.0546800794875,688.0546800794875,0.0,,,,,,,,,,,,,31.8025156335,18.5903645923,59.204662267,-11.3806805025,,,,,,,,,,,,,,,,,,,,,,,,
2818,563.0,0.0,3000.0,3.0,1000.0,2818000.0,0.09999999999999999,,,0.0,5620.516630411148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819,563.0,0.0,4000.0,4.0,1000.0,2819000.0,0.09999999999999999,378.094400160382,378.094400160382,0.0,5621.824169635773,690.591244213183,690.591244213183,0.0,,,,,,,,,,,,,34.6353618423,10.2525964509,54.3643590579,-2.28347391412,,,,,,,,,,,,,,,,,,,,,,,,
2820,563.0,0.0,5000.0,5.0,1000.0,2820000.0,0.09999999999999999,351.6810161476699,351.6810161476699,0.0,5622.955738782883,,,,,,,,,,,,,,,,30.2534613899,9.41076881229,52.1783950042,1.10215577504,,,,,,,,,,,,,,,,,,,,,,,,
2821,564.0,0.0,1000.0,1.0,1000.0,2821000.0,0.09999999999999999,322.17600758339495,322.17600758339495,0.0,5626.665226697922,685.7738571379934,685.7738571379934,0.0,,,,,,,,,,,,,30.2543627192,12.3839901746,54.2935521404,-0.848514322885,,,,,,,,,,,,,,,,,,,,,,,,
2822,564.0,0.0,2000.0,2.0,1000.0,2822000.0,0.09999999999999999,,,0.0,5628.714154481888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
